record_id,snapshot_date,facility_id,facility_type,department,item_id,item_category,item_subcategory,criticality_level,unit_of_measure,shelf_life_days,avg_daily_usage_last_30d,avg_daily_usage_last_90d,usage_cv_last_90d,demand_trend,seasonal_demand_factor,recent_usage_spike,current_stock_on_hand,safety_stock_level,days_of_supply_on_hand,stock_as_pct_of_safety_level,reorder_point_days,days_until_next_scheduled_order,primary_vendor_id,vendor_reliability_score,contracted_lead_time_days,actual_avg_lead_time_last_6m,lead_time_variability_days,active_po_in_transit,backorder_frequency_last_12m,sole_source_item,substitution_available,facility_census_pct,pandemic_or_surge_flag,days_since_last_stockout,stockout_event
SC00071060,2021-08-03,FAC0139,Specialty Hospital,Oncology,ITEM00045,Medications,IV Medications,Critical,Each,229,6.8,9.1,0.126,Stable,1.05,No,33,459,4.8,7.2,19.4,28,VND073,4.4,14,16.2,0.2,Yes,1,No,No,53.8,Yes,241,0
SC00071061,2024-10-09,FAC0067,Acute Care Hospital,Labor & Delivery,ITEM00364,Lab Consumables,PCR Consumables,Low,Box,79,93.1,83.1,0.065,Stable,1.06,No,400,2368,4.3,16.9,30.7,7,VND013,3.8,25,27.1,2.6,Yes,1,No,No,77.9,No,29,0
SC00071062,2023-12-25,FAC0110,Acute Care Hospital,Med-Surg,ITEM00147,IV & Fluids,TPN Components,Medium,Box,356,25.2,21.5,0.12,Stable,1.11,No,1464,309,58.1,473.8,14.5,3,VND014,3.7,11,11.9,1.6,No,0,No,No,75.9,No,60,0
SC00071063,2021-12-20,FAC0135,Specialty Hospital,Laboratory,ITEM00162,Medications,Controlled Substances,High,Pair,171,7.5,8.4,0.259,Increasing,1.19,No,57,141,7.6,40.4,10.2,14,VND041,3.1,5,4.9,3.3,Yes,3,Yes,Yes,83.8,No,17,0
SC00071064,2021-06-16,FAC0072,Acute Care Hospital,Laboratory,ITEM00330,Lab Consumables,Slides & Stains,Low,Case,272,98.0,92.7,0.183,Stable,0.97,No,294,1159,3.0,25.4,3.6,21,VND057,3.1,2,1.9,0.7,No,4,Yes,No,48.0,No,75,1
SC00071065,2021-03-17,FAC0188,Acute Care Hospital,Sterile Processing,ITEM00423,Surgical Supplies,Needles & Syringes,High,Roll,622,37.8,40.2,0.207,Decreasing,0.86,No,457,1041,12.1,43.9,9.8,21,VND037,4.2,8,7.6,0.2,Yes,1,No,Yes,79.2,No,212,0
SC00071066,2022-04-19,FAC0130,Acute Care Hospital,Operating Room,ITEM00361,Lab Consumables,Slides & Stains,Medium,Each,307,25.5,22.9,0.315,Increasing,1.06,No,112,145,4.4,77.2,6.9,3,VND034,3.5,4,5.1,0.8,Yes,1,No,Yes,83.1,No,22,0
SC00071067,2024-12-20,FAC0120,Outpatient Clinic,Procedure Room,ITEM00276,Surgical Supplies,Needles & Syringes,Low,Vial,945,33.4,40.0,0.175,Increasing,1.08,No,1526,900,45.7,169.6,20.1,3,VND019,4.4,21,18.7,0.4,No,2,No,No,39.6,No,128,0
SC00071068,2024-01-02,FAC0195,Ambulatory Surgery Center,Operating Room,ITEM00061,Lab Consumables,PCR Consumables,Medium,Box,150,123.9,116.9,0.17,Stable,0.85,Yes,458,2487,3.7,18.4,9.3,21,VND038,4.8,8,7.9,0.4,Yes,1,No,Yes,65.6,No,33,0
SC00071069,2022-08-19,FAC0126,Acute Care Hospital,Emergency Department,ITEM00383,Surgical Supplies,Needles & Syringes,Medium,Each,1055,16.9,15.1,0.135,Stable,0.89,No,106,304,6.3,34.9,15.6,7,VND073,4.4,14,13.6,1.0,Yes,0,No,Yes,69.4,No,94,0
SC00071070,2021-05-14,FAC0102,Acute Care Hospital,Med-Surg,ITEM00361,Lab Consumables,Slides & Stains,Medium,Each,307,31.9,27.3,0.124,Stable,1.14,Yes,226,659,7.1,34.3,9.0,28,VND066,3.7,7,7.6,0.4,Yes,0,No,Yes,55.9,No,258,0
SC00071071,2021-08-24,FAC0088,Acute Care Hospital,Med-Surg,ITEM00180,Medications,Oral Medications,Medium,Case,443,33.7,44.4,0.094,Stable,0.95,Yes,394,485,11.7,81.2,7.3,7,VND011,4.0,6,6.0,0.3,No,0,No,Yes,70.3,No,80,0
SC00071072,2024-07-09,FAC0052,Outpatient Clinic,Procedure Room,ITEM00260,Medications,Controlled Substances,Medium,Roll,411,23.8,24.6,0.102,Increasing,1.01,No,459,297,19.3,154.5,12.6,7,VND035,3.4,7,8.7,2.9,No,0,No,Yes,63.2,No,91,0
SC00071073,2023-02-20,FAC0131,Specialty Hospital,Sterile Processing,ITEM00396,Wound Care,Negative Pressure Therapy,Medium,Box,227,20.4,19.5,0.153,Stable,1.05,No,167,359,8.2,46.5,3.5,28,VND057,3.1,2,1.9,0.6,No,1,No,Yes,62.5,No,43,1
SC00071074,2021-04-12,FAC0139,Specialty Hospital,Emergency Department,ITEM00085,Surgical Supplies,Needles & Syringes,High,Case,480,56.3,79.2,0.641,Stable,0.88,No,90,3437,1.6,2.6,27.7,14,VND021,3.4,24,21.0,4.7,Yes,2,No,Yes,64.3,No,130,1
SC00071075,2024-08-05,FAC0198,Specialty Hospital,ICU,ITEM00088,PPE,Eye Protection,Medium,Box,1773,58.5,47.6,0.405,Increasing,1.32,Yes,503,630,8.6,79.8,12.2,1,VND014,3.7,11,10.9,0.3,Yes,1,No,Yes,65.7,No,8,0
SC00071076,2023-03-24,FAC0142,Acute Care Hospital,ICU,ITEM00357,Surgical Supplies,Sponges & Gauze,High,Case,1061,54.3,33.3,0.448,Stable,0.91,Yes,38,979,0.7,3.9,17.4,14,VND073,4.4,14,14.0,1.4,Yes,1,No,No,34.7,No,163,1
SC00071077,2022-02-01,FAC0105,Acute Care Hospital,ICU,ITEM00096,IV & Fluids,Crystalloid Solutions,High,Kit,536,32.4,25.4,0.441,Stable,1.09,No,318,373,9.8,85.3,10.2,7,VND002,4.3,7,8.2,0.0,No,0,No,Yes,79.9,No,376,0
SC00071078,2024-02-22,FAC0124,Specialty Hospital,Med-Surg,ITEM00386,IV & Fluids,TPN Components,High,Kit,566,32.1,29.5,0.172,Decreasing,0.74,No,600,1177,18.7,51.0,29.4,7,VND013,3.8,25,27.1,0.3,Yes,0,No,Yes,86.7,No,161,0
SC00071079,2022-03-15,FAC0056,Specialty Hospital,Labor & Delivery,ITEM00332,PPE,Protective Gowns,High,Box,672,60.2,71.5,0.509,Increasing,1.19,No,229,3203,3.8,7.1,30.2,28,VND020,2.6,18,23.3,4.9,Yes,1,No,No,79.0,No,39,1
SC00071080,2022-07-11,FAC0143,Acute Care Hospital,ICU,ITEM00197,IV & Fluids,Crystalloid Solutions,Medium,Bag,126,15.9,12.1,0.306,Stable,1.01,No,641,327,40.3,196.0,13.8,21,VND062,4.4,13,12.4,0.4,Yes,2,No,Yes,53.7,No,223,0
SC00071081,2022-09-08,FAC0072,Acute Care Hospital,Med-Surg,ITEM00039,Wound Care,Primary Dressings,Low,Box,1012,11.7,12.3,0.104,Stable,1.11,No,56,234,4.8,23.9,9.1,28,VND054,3.4,5,4.5,3.6,Yes,2,No,No,66.3,No,127,0
SC00071082,2021-07-12,FAC0024,Ambulatory Surgery Center,Sterile Processing,ITEM00437,Implants & Prosthetics,Orthopedic Implants,High,Case,1836,4.1,4.3,0.034,Increasing,1.13,No,36,184,8.7,19.6,28.3,7,VND015,3.4,27,25.7,0.6,Yes,1,No,No,89.7,No,128,0
SC00071083,2022-04-05,FAC0067,Acute Care Hospital,Laboratory,ITEM00289,Medications,Oral Medications,Critical,Case,561,7.6,6.7,0.09,Increasing,1.13,Yes,21,259,2.7,8.1,16.8,21,VND078,4.1,11,12.0,1.8,Yes,0,No,No,94.6,No,272,1
SC00071084,2023-02-13,FAC0148,Acute Care Hospital,Operating Room,ITEM00433,PPE,Masks & Respirators,Medium,Each,1453,126.8,140.3,0.093,Stable,0.89,No,926,2824,7.3,32.8,10.4,21,VND002,4.3,7,8.0,1.4,No,1,No,Yes,83.9,No,730,0
SC00071085,2021-05-28,FAC0102,Acute Care Hospital,Pharmacy,ITEM00194,PPE,Protective Gowns,Low,Case,929,67.0,84.0,0.277,Stable,0.9,No,114,1218,1.7,9.4,12.0,21,VND061,2.3,4,4.6,6.4,Yes,2,No,Yes,44.6,No,19,0
SC00071086,2022-05-30,FAC0143,Acute Care Hospital,ICU,ITEM00308,IV & Fluids,Blood Products,High,Box,354,12.8,12.8,0.16,Increasing,1.17,Yes,90,233,7.0,38.6,9.1,14,VND011,4.0,6,6.8,0.3,No,1,No,Yes,42.2,No,57,1
SC00071087,2022-10-24,FAC0119,Specialty Hospital,Emergency Department,ITEM00358,Surgical Supplies,Drapes & Gowns,High,Each,1193,32.6,29.6,0.262,Decreasing,0.87,No,313,435,9.6,72.0,10.4,7,VND035,3.4,7,8.1,0.3,Yes,1,No,No,63.2,No,131,0
SC00071088,2024-06-27,FAC0142,Acute Care Hospital,Operating Room,ITEM00261,IV & Fluids,TPN Components,Medium,Roll,254,13.3,13.0,0.257,Stable,1.02,Yes,233,336,17.5,69.3,15.2,21,VND080,4.6,12,12.7,1.5,No,1,No,No,54.5,No,166,1
SC00071089,2023-12-26,FAC0056,Specialty Hospital,Labor & Delivery,ITEM00080,IV & Fluids,Irrigation Solutions,Medium,Case,274,29.1,30.2,0.267,Increasing,1.22,Yes,58,868,2.0,6.7,11.2,28,VND014,3.7,11,9.8,0.4,Yes,0,No,Yes,57.8,No,114,1
SC00071090,2022-08-12,FAC0126,Acute Care Hospital,Operating Room,ITEM00140,PPE,Protective Gowns,High,Each,1819,36.6,36.9,0.302,Stable,1.1,No,333,672,9.1,49.6,9.5,14,VND011,4.0,6,6.5,1.0,Yes,0,No,Yes,61.6,No,193,1
SC00071091,2024-07-18,FAC0085,Specialty Hospital,Emergency Department,ITEM00304,IV & Fluids,Crystalloid Solutions,High,Each,149,4.1,4.0,0.154,Stable,0.93,No,20,42,4.8,47.6,9.3,7,VND061,2.3,4,7.2,0.1,Yes,3,Yes,No,71.8,No,21,1
SC00071092,2023-04-06,FAC0191,Acute Care Hospital,Emergency Department,ITEM00074,Medications,Controlled Substances,High,Each,199,17.8,19.6,0.354,Increasing,1.24,No,1107,645,62.2,171.6,17.6,21,VND053,3.1,13,13.3,2.3,No,0,No,No,26.5,No,30,0
SC00071093,2022-11-14,FAC0056,Specialty Hospital,Operating Room,ITEM00359,PPE,Protective Gowns,Low,Box,1561,137.9,141.0,0.179,Increasing,0.97,No,2537,1974,18.4,128.5,16.8,14,VND027,4.5,7,10.1,5.7,Yes,0,No,Yes,71.1,No,212,0
SC00071094,2023-01-20,FAC0145,Ambulatory Surgery Center,Sterile Processing,ITEM00008,Surgical Supplies,Sutures & Staples,High,Box,409,71.6,88.6,0.227,Decreasing,0.83,No,4131,930,57.7,444.2,6.3,7,VND034,3.5,4,4.1,0.2,No,1,No,Yes,63.1,No,285,0
SC00071095,2022-05-30,FAC0130,Acute Care Hospital,Pharmacy,ITEM00138,PPE,Masks & Respirators,Medium,Each,1127,59.5,51.7,0.623,Stable,0.91,No,488,1219,8.2,40.0,15.1,21,VND024,3.1,10,12.7,1.4,No,1,No,No,67.2,No,35,1
SC00071096,2021-07-12,FAC0182,Specialty Hospital,ICU,ITEM00161,Medications,IV Medications,Critical,Case,364,62.5,63.2,0.47,Increasing,1.04,Yes,475,3470,7.6,13.7,34.5,7,VND015,3.4,27,28.9,2.6,No,4,Yes,No,63.7,No,6,1
SC00071097,2023-08-09,FAC0079,Ambulatory Surgery Center,Operating Room,ITEM00374,IV & Fluids,Crystalloid Solutions,High,Vial,199,56.5,83.7,0.17,Stable,1.08,No,158,1055,2.8,15.0,4.1,14,VND057,3.1,2,2.1,0.0,Yes,1,No,No,67.8,No,52,0
SC00071098,2024-03-20,FAC0101,Outpatient Clinic,Nursing Station,ITEM00144,Surgical Supplies,Needles & Syringes,Medium,Vial,184,38.1,37.3,0.66,Stable,1.06,No,907,1072,23.8,84.6,26.3,14,VND020,2.6,18,25.0,0.3,No,1,No,No,20.0,No,221,0
SC00071099,2024-01-30,FAC0174,Acute Care Hospital,Operating Room,ITEM00049,Surgical Supplies,Sponges & Gauze,High,Box,648,33.3,38.5,0.045,Increasing,1.08,No,30,404,0.9,7.4,10.7,1,VND030,3.1,7,6.9,1.8,Yes,2,No,No,85.4,No,16,0
SC00071100,2022-05-26,FAC0108,Acute Care Hospital,Operating Room,ITEM00161,Medications,IV Medications,Critical,Case,364,13.8,15.6,0.503,Increasing,1.16,Yes,33,211,2.4,15.6,8.7,7,VND034,3.5,4,3.8,1.9,Yes,5,Yes,No,84.6,Yes,180,1
SC00071101,2024-12-05,FAC0056,Specialty Hospital,Med-Surg,ITEM00055,Wound Care,Adhesives,Low,Each,1014,10.2,9.6,0.352,Stable,1.09,Yes,310,149,30.4,208.1,11.6,7,VND080,4.6,12,10.4,0.2,Yes,1,No,No,91.9,No,247,0
SC00071102,2022-08-05,FAC0139,Specialty Hospital,ICU,ITEM00433,PPE,Masks & Respirators,Medium,Each,1453,373.8,375.7,0.27,Stable,1.08,No,10541,7561,28.2,139.4,16.6,7,VND073,4.4,14,14.7,0.9,No,2,No,Yes,72.4,No,85,1
SC00071103,2021-02-25,FAC0017,Specialty Hospital,Pharmacy,ITEM00055,Wound Care,Adhesives,Low,Each,1014,16.6,19.4,0.134,Increasing,1.2,No,520,87,31.3,597.7,7.3,1,VND072,4.5,4,4.5,1.8,No,1,No,No,82.9,No,51,0
SC00071104,2022-03-09,FAC0065,Acute Care Hospital,Emergency Department,ITEM00361,Lab Consumables,Slides & Stains,Medium,Each,307,39.9,37.0,0.172,Stable,0.98,No,203,872,5.1,23.3,12.6,21,VND070,4.3,10,10.2,1.4,Yes,1,No,Yes,66.2,No,110,0
SC00071105,2022-09-06,FAC0024,Ambulatory Surgery Center,Operating Room,ITEM00109,Lab Consumables,Slides & Stains,High,Each,235,29.5,40.2,0.139,Stable,1.0,No,614,1126,20.8,54.5,15.6,14,VND053,3.1,13,12.3,1.3,Yes,0,No,Yes,52.0,No,27,0
SC00071106,2023-12-04,FAC0010,Long-Term Care,Sterile Processing,ITEM00125,Lab Consumables,Reagents & Test Kits,High,Each,30,32.8,32.7,0.266,Decreasing,0.85,No,33,847,1.0,3.9,13.4,21,VND083,3.4,8,8.7,2.7,Yes,2,No,No,45.0,No,22,0
SC00071107,2022-01-28,FAC0160,Long-Term Care,Pharmacy,ITEM00056,IV & Fluids,Irrigation Solutions,Medium,Case,143,39.4,32.8,0.191,Stable,1.03,No,268,811,6.8,33.0,23.7,7,VND051,3.8,18,22.7,0.0,Yes,2,No,No,29.7,No,38,1
SC00071108,2023-07-18,FAC0097,Long-Term Care,Med-Surg,ITEM00029,Implants & Prosthetics,Cardiovascular Implants,High,Each,1670,3.0,4.0,0.359,Increasing,0.93,No,143,137,47.8,104.4,18.9,21,VND073,4.4,14,16.7,0.2,No,4,Yes,No,29.8,No,195,1
SC00071109,2023-08-02,FAC0150,Acute Care Hospital,Operating Room,ITEM00447,Wound Care,Negative Pressure Therapy,Low,Case,443,25.7,27.6,0.034,Increasing,1.12,No,311,469,12.1,66.3,10.3,14,VND070,4.3,10,8.5,0.8,No,1,No,Yes,71.9,No,205,0
SC00071110,2023-04-18,FAC0142,Acute Care Hospital,Sterile Processing,ITEM00285,Lab Consumables,Collection Tubes,High,Vial,85,63.0,89.5,0.151,Decreasing,0.83,No,38,1190,0.6,3.2,10.3,7,VND022,4.9,6,7.3,1.0,Yes,1,No,Yes,79.2,No,593,0
SC00071111,2024-07-04,FAC0096,Specialty Hospital,Emergency Department,ITEM00394,PPE,Gloves,Low,Box,1196,118.6,167.6,0.133,Stable,0.96,No,854,1089,7.2,78.4,6.5,7,VND081,3.2,3,2.8,2.7,No,2,No,Yes,76.5,No,65,0
SC00071112,2023-02-13,FAC0161,Outpatient Clinic,Procedure Room,ITEM00308,IV & Fluids,Blood Products,High,Box,354,5.2,4.8,0.26,Stable,1.0,No,64,185,12.3,34.6,30.4,7,VND021,3.4,24,28.2,0.2,Yes,0,No,Yes,46.3,No,175,0
SC00071113,2022-11-29,FAC0072,Acute Care Hospital,ICU,ITEM00141,Lab Consumables,Collection Tubes,High,Each,191,25.2,19.8,0.35,Decreasing,0.9,No,237,346,9.4,68.5,4.0,21,VND057,3.1,2,2.0,0.0,No,0,No,Yes,55.6,No,3,0
SC00071114,2021-08-19,FAC0143,Acute Care Hospital,Operating Room,ITEM00394,PPE,Gloves,Low,Box,1196,41.0,45.4,0.079,Stable,1.04,Yes,398,704,9.7,56.5,15.7,7,VND023,2.5,12,12.3,2.4,Yes,2,No,Yes,40.8,No,276,1
SC00071115,2023-08-17,FAC0143,Acute Care Hospital,Pharmacy,ITEM00199,Medications,IV Medications,High,Each,378,6.8,8.5,0.285,Stable,1.04,No,355,190,52.2,186.8,5.3,28,VND057,3.1,2,2.2,1.1,No,0,No,No,53.6,No,45,0
SC00071116,2023-01-06,FAC0006,Ambulatory Surgery Center,Pre/Post-Op,ITEM00234,Medications,Biologics & Specialty,Medium,Box,473,23.9,20.7,0.085,Stable,0.92,No,478,345,20.0,138.6,15.9,1,VND073,4.4,14,14.5,0.4,No,2,No,Yes,34.6,No,197,0
SC00071117,2024-10-25,FAC0079,Ambulatory Surgery Center,Pre/Post-Op,ITEM00397,Surgical Supplies,Drapes & Gowns,Medium,Each,718,83.9,108.3,0.639,Increasing,1.06,No,2878,2180,34.3,132.0,14.3,7,VND073,4.4,14,13.1,0.2,Yes,2,No,Yes,67.0,No,128,0
SC00071118,2021-09-29,FAC0072,Acute Care Hospital,Pharmacy,ITEM00319,IV & Fluids,TPN Components,Critical,Each,555,18.4,22.1,0.215,Stable,0.91,No,15,298,0.8,5.0,8.9,7,VND043,3.5,4,4.4,1.5,Yes,4,No,Yes,80.8,No,68,0
SC00071119,2024-05-17,FAC0063,Long-Term Care,Med-Surg,ITEM00281,Surgical Supplies,Sponges & Gauze,High,Box,884,55.1,61.5,0.215,Increasing,1.19,No,4430,2927,80.4,151.3,35.5,14,VND015,3.4,27,31.5,2.0,No,0,No,No,39.8,No,40,0
SC00071120,2021-04-14,FAC0024,Ambulatory Surgery Center,Operating Room,ITEM00281,Surgical Supplies,Sponges & Gauze,High,Box,884,83.7,126.5,0.318,Decreasing,0.77,No,460,2922,5.5,15.7,18.5,7,VND053,3.1,13,15.9,0.6,Yes,0,No,No,64.2,No,26,0
SC00071121,2022-02-11,FAC0024,Ambulatory Surgery Center,Sterile Processing,ITEM00361,Lab Consumables,Slides & Stains,Medium,Each,307,51.5,55.6,0.082,Increasing,1.07,No,1648,703,32.0,234.4,8.4,14,VND034,3.5,4,4.3,3.1,Yes,1,No,Yes,55.0,No,28,0
SC00071122,2023-08-22,FAC0119,Specialty Hospital,Operating Room,ITEM00228,Surgical Supplies,Drapes & Gowns,Medium,Each,657,82.4,79.1,0.56,Stable,0.95,No,1220,1092,14.8,111.7,9.7,14,VND054,3.4,5,5.6,3.1,Yes,0,No,No,70.4,No,34,0
SC00071123,2022-01-25,FAC0132,Acute Care Hospital,Med-Surg,ITEM00132,Surgical Supplies,Drapes & Gowns,Low,Vial,723,13.5,14.2,0.214,Stable,0.91,Yes,466,270,34.5,172.6,14.1,14,VND033,3.8,12,11.4,1.7,No,1,No,No,77.2,No,8,0
SC00071124,2022-12-02,FAC0195,Ambulatory Surgery Center,Pre/Post-Op,ITEM00371,PPE,Protective Gowns,High,Pair,783,116.5,110.7,0.147,Stable,0.85,No,1060,852,9.1,124.4,4.5,7,VND057,3.1,2,2.0,0.5,Yes,0,No,Yes,30.9,No,16,0
SC00071125,2024-10-23,FAC0145,Ambulatory Surgery Center,Sterile Processing,ITEM00057,Surgical Supplies,Sutures & Staples,Medium,Case,1263,12.8,11.5,0.04,Stable,1.08,No,214,152,16.7,140.8,9.8,7,VND083,3.4,8,8.5,0.3,Yes,2,No,Yes,20.0,No,26,0
SC00071126,2023-07-14,FAC0059,Long-Term Care,Sterile Processing,ITEM00430,Implants & Prosthetics,Ophthalmic,Medium,Each,1875,2.9,3.0,0.239,Increasing,1.09,Yes,38,26,13.1,146.2,6.6,7,VND034,3.5,4,3.1,2.5,No,1,Yes,No,66.8,No,124,0
SC00071127,2023-10-19,FAC0013,Long-Term Care,Laboratory,ITEM00433,PPE,Masks & Respirators,Medium,Each,1453,181.0,157.0,0.372,Stable,0.99,No,3131,1986,17.3,157.7,6.1,14,VND034,3.5,4,3.8,1.3,No,1,No,Yes,59.3,No,141,0
SC00071128,2021-01-11,FAC0149,Ambulatory Surgery Center,Operating Room,ITEM00002,Surgical Supplies,Sutures & Staples,Low,Each,496,20.4,15.9,0.253,Stable,1.08,No,116,334,5.7,34.7,9.8,28,VND059,3.2,7,6.7,2.1,No,1,No,Yes,75.5,No,31,0
SC00071129,2021-09-01,FAC0130,Acute Care Hospital,Med-Surg,ITEM00180,Medications,Oral Medications,Medium,Case,443,20.8,22.3,0.439,Stable,1.1,No,393,321,18.9,122.4,3.9,21,VND057,3.1,2,1.6,1.3,No,2,No,Yes,89.0,No,146,0
SC00071130,2024-07-26,FAC0012,Ambulatory Surgery Center,Operating Room,ITEM00115,Lab Consumables,Slides & Stains,Medium,Box,80,70.7,97.6,0.189,Decreasing,0.84,No,1965,1627,27.8,120.8,16.8,7,VND055,4.1,11,12.6,3.2,No,0,No,Yes,41.3,Yes,203,0
SC00071131,2022-09-20,FAC0088,Acute Care Hospital,Oncology,ITEM00135,Lab Consumables,PCR Consumables,Medium,Vial,85,72.9,77.6,0.269,Stable,1.0,No,3660,982,50.2,372.7,5.9,14,VND034,3.5,4,4.1,0.8,No,0,No,No,75.7,No,135,0
SC00071132,2024-12-16,FAC0024,Ambulatory Surgery Center,Operating Room,ITEM00281,Surgical Supplies,Sponges & Gauze,High,Box,884,20.3,21.3,0.163,Stable,0.95,Yes,662,134,32.6,494.0,8.6,1,VND034,3.5,4,5.1,1.5,Yes,1,No,No,21.7,No,94,0
SC00071133,2024-12-02,FAC0083,Acute Care Hospital,ICU,ITEM00252,Implants & Prosthetics,Orthopedic Implants,High,Each,1264,13.6,15.3,0.345,Increasing,0.83,No,559,536,41.1,104.3,21.9,14,VND051,3.8,18,19.1,0.8,No,2,Yes,No,64.6,No,31,1
SC00071134,2023-04-24,FAC0093,Specialty Hospital,Pharmacy,ITEM00096,IV & Fluids,Crystalloid Solutions,High,Kit,536,25.1,27.5,0.071,Decreasing,0.91,No,592,693,23.6,85.4,12.1,14,VND014,3.7,11,9.7,0.4,No,2,No,Yes,90.1,No,16,0
SC00071135,2024-08-29,FAC0145,Ambulatory Surgery Center,Pre/Post-Op,ITEM00441,Medications,IV Medications,High,Roll,276,22.6,22.2,0.181,Stable,0.97,No,185,342,8.2,54.1,8.3,14,VND034,3.5,4,4.3,2.0,Yes,0,No,Yes,31.6,No,29,0
SC00071136,2022-07-28,FAC0157,Ambulatory Surgery Center,Operating Room,ITEM00189,Surgical Supplies,Sponges & Gauze,Medium,Case,933,65.0,74.2,0.268,Stable,0.92,Yes,188,1237,2.9,15.2,12.9,7,VND028,4.1,11,11.3,0.6,Yes,0,No,Yes,75.9,No,94,0
SC00071137,2023-10-19,FAC0110,Acute Care Hospital,Emergency Department,ITEM00074,Medications,Controlled Substances,High,Each,199,11.0,11.0,0.28,Increasing,1.1,No,94,331,8.5,28.4,23.0,7,VND020,2.6,18,20.7,0.3,No,1,No,No,49.2,No,243,1
SC00071138,2024-11-12,FAC0057,Ambulatory Surgery Center,Pre/Post-Op,ITEM00364,Lab Consumables,PCR Consumables,Low,Box,79,15.3,18.1,0.184,Decreasing,0.71,No,162,136,10.6,119.1,7.6,7,VND061,2.3,4,5.2,1.4,No,0,No,No,82.0,No,1,0
SC00071139,2021-12-30,FAC0046,Acute Care Hospital,ICU,ITEM00362,PPE,Gloves,Medium,Each,1169,64.9,45.2,0.438,Increasing,0.99,No,299,702,4.6,42.6,10.8,7,VND024,3.1,10,8.8,1.0,Yes,2,No,Yes,77.7,No,165,0
SC00071140,2024-12-09,FAC0198,Specialty Hospital,ICU,ITEM00170,PPE,Eye Protection,Low,Box,760,238.4,208.2,0.201,Increasing,1.15,No,5531,2290,23.2,241.5,6.0,14,VND034,3.5,4,3.9,1.1,No,2,No,No,53.1,No,98,0
SC00071141,2024-01-23,FAC0046,Acute Care Hospital,Emergency Department,ITEM00038,Surgical Supplies,Sponges & Gauze,High,Kit,484,5.8,5.2,0.338,Stable,1.1,No,17,84,2.9,20.2,12.4,3,VND032,3.6,10,10.0,0.4,Yes,1,No,No,90.3,No,163,0
SC00071142,2022-01-04,FAC0083,Acute Care Hospital,Operating Room,ITEM00389,Wound Care,Foam & Hydrocolloid,Medium,Each,1073,7.8,10.8,0.129,Stable,0.94,No,122,193,15.7,63.2,7.8,21,VND060,4.0,5,4.2,2.6,No,1,No,No,60.5,No,506,0
SC00071143,2024-02-29,FAC0139,Specialty Hospital,Emergency Department,ITEM00441,Medications,IV Medications,High,Roll,276,12.5,15.9,0.279,Increasing,0.95,Yes,104,211,8.3,49.3,9.9,7,VND011,4.0,6,6.4,1.5,Yes,1,No,Yes,51.8,No,4,0
SC00071144,2021-11-11,FAC0039,Ambulatory Surgery Center,Operating Room,ITEM00099,Medications,IV Medications,Critical,Pair,280,19.6,23.7,0.232,Stable,1.14,No,33,555,1.7,5.9,9.5,14,VND042,4.4,6,4.9,1.6,Yes,2,No,No,61.6,No,71,0
SC00071145,2022-12-16,FAC0056,Specialty Hospital,Labor & Delivery,ITEM00404,Medications,Controlled Substances,Medium,Vial,362,7.1,3.6,0.164,Stable,0.99,No,61,39,8.6,156.4,11.1,3,VND083,3.4,8,8.6,1.5,Yes,0,No,Yes,88.6,No,152,0
SC00071146,2023-11-06,FAC0110,Acute Care Hospital,Oncology,ITEM00008,Surgical Supplies,Sutures & Staples,High,Box,409,36.8,42.1,0.265,Stable,0.96,No,88,442,2.4,19.9,10.7,7,VND061,2.3,4,5.8,2.9,Yes,1,No,Yes,74.7,No,4,0
SC00071147,2022-07-19,FAC0075,Acute Care Hospital,Pharmacy,ITEM00269,Surgical Supplies,Sponges & Gauze,Medium,Box,782,13.3,10.5,0.285,Stable,0.96,No,363,115,27.3,315.7,8.7,7,VND009,3.4,6,7.5,0.2,No,0,No,Yes,82.2,No,41,0
SC00071148,2022-09-29,FAC0015,Acute Care Hospital,Operating Room,ITEM00214,Wound Care,Adhesives,Medium,Each,30,53.7,69.4,0.02,Stable,1.05,No,1837,1237,34.2,148.5,7.1,21,VND054,3.4,5,4.9,1.2,No,0,No,No,57.2,No,19,0
SC00071149,2023-05-16,FAC0113,Acute Care Hospital,Emergency Department,ITEM00358,Surgical Supplies,Drapes & Gowns,High,Each,1193,49.4,39.2,0.358,Stable,0.97,No,336,631,6.8,53.2,15.8,3,VND070,4.3,10,11.5,2.3,No,4,No,No,81.7,No,4,1
SC00071150,2022-01-31,FAC0150,Acute Care Hospital,ICU,ITEM00261,IV & Fluids,TPN Components,Medium,Roll,254,10.5,8.8,0.264,Increasing,1.13,No,191,152,18.2,125.7,11.0,14,VND083,3.4,8,8.7,1.3,No,3,No,No,56.4,No,17,0
SC00071151,2022-10-07,FAC0018,Long-Term Care,ICU,ITEM00206,Surgical Supplies,Sutures & Staples,Low,Box,787,36.3,36.9,0.123,Stable,1.02,No,1753,646,48.3,271.4,15.6,7,VND073,4.4,14,14.2,0.4,Yes,3,No,Yes,57.3,Yes,30,0
SC00071152,2024-01-09,FAC0148,Acute Care Hospital,Med-Surg,ITEM00138,PPE,Masks & Respirators,Medium,Each,1127,83.0,74.0,0.323,Increasing,1.17,No,1934,1787,23.3,108.2,9.7,28,VND002,4.3,7,7.1,1.6,No,1,No,No,45.5,No,57,0
